Date,Value
3/31/16,17.29
4/30/16,17.223
5/31/16,18.4695
6/30/16,18.2575
7/31/16,18.7685
8/31/16,18.849
9/30/16,19.382
10/31/16,18.906
11/30/16,20.5065
12/31/16,20.64
1/31/17,20.8165
2/28/17,20.096
3/31/17,18.7275
4/30/17,18.866
5/31/17,18.6435
6/30/17,18.143
7/31/17,17.841
8/31/17,17.7795
9/30/17,18.1785
10/31/17,19.1545
11/30/17,18.6605
12/31/17,19.6595
1/31/18,18.6515
2/28/18,18.8205
3/31/18,18.303
